transaction_id,amount,currency,status,description,transacted_at,posted_at,transaction_refresh,account,institution_name,display_name,account_type,last4,category,subcategory,subscritpions
fctxn_1SQAkOGykbcOG8szJX6bp1cM,97.37,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250620 CO ENTRY DESCR:CHG BACKS SEC:CCD TRACE#:011500127736363 EED:250623 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1717736363TC,2025-06-21T00:00:00+00:00,2025-06-23T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szSTqrROrf,0.01,usd,posted,ORIG CO NAME:PULSD INC. ORIG ID:2204895317 DESC DATE: CO ENTRY DESCR:ACCTVERIFYSEC:PPD TRACE#:121140399407622 EED:250620 IND ID:016TZEAOM3RPUBA IND NAME:Mark Tafoya TRN: 1719407622TC,2025-06-20T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szB0wbYsDy,-106.14,usd,posted,ORIG CO NAME:Seated - New Gue ORIG ID:4270465600 DESC DATE: CO ENTRY DESCR:Seated- DiSEC:WEB TRACE#:111000022648807 EED:250620 IND ID:ST-V9J3A6F3D3N6 IND NAME:THE WINSLOW TRN: 1712648807TC,2025-06-20T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szizLEqSwY,4106.12,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250619 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500129407624 EED:250620 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1719407624TC,2025-06-20T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szFBnDJKbY,-244.63,usd,posted,ORIG CO NAME:VERIZON WIRELESS ORIG ID:7223344794 DESC DATE:250620 CO ENTRY DESCR:PAYMENTS SEC:PPD TRACE#:021000023647501 EED:250620 IND ID:078631313300001 IND NAME:0000000078631313300001 TRN: 1713647501TC,2025-06-20T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szCl0akHmk,-16.0,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:250620 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000023390819 EED:250620 IND ID:931738179172 IND NAME:692981411243 E 14TH CA 550374703 TRN: 1713390819TC,2025-06-20T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szYc0GjHU9,2277.1,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250618 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126527599 EED:250620 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1696527599TC,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szVGVZzxSE,-11402.15,usd,posted,ORIG CO NAME:NYS DTF SALES ORIG ID:O146013200 DESC DATE: CO ENTRY DESCR:Tax PaymntSEC:CCD TRACE#:091000017773256 EED:250620 IND ID:000000129977217 IND NAME:SW2502208269 TRN: 1697773256TC,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szWM7Ofa9j,-165.04,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:250618 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000028210858 EED:250618 IND ID:944335118692GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 1688210858TC,2025-06-18T00:00:00+00:00,2025-06-18T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szpLNiwNET,3505.97,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250617 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500127095973 EED:250618 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1687095973TC,2025-06-18T00:00:00+00:00,2025-06-18T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szL2fe1be4,1629.01,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250616 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500124309208 EED:250617 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1674309208TC,2025-06-17T00:00:00+00:00,2025-06-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szXh3VnG2V,-5558.21,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:250617 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000026093685 EED:250617 IND ID:LUGJO 061823A01 IND NAME:243 E 14TH CAFE INC AA TRN: 1686093685TC,2025-06-17T00:00:00+00:00,2025-06-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sz2e6x1QsR,-589.19,usd,posted,CHECK # 13167,2025-06-17T00:00:00+00:00,2025-06-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szWknHMnyW,-13062.42,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250617 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000026093687 EED:250617 IND ID:944335118691GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 1686093687TC,2025-06-17T00:00:00+00:00,2025-06-17T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szoFqTtDlf,6306.14,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250615 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500127304954 EED:250616 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1677304954TC,2025-06-16T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szFSFhimKZ,-150.0,usd,posted,Zelle payment to Alex Miller 25153489903,2025-06-16T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szYTfQrRmA,7152.05,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250615 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500127304956 EED:250616 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1677304956TC,2025-06-16T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szQEiRI8Ft,-150.0,usd,posted,Zelle payment to Rodney Flood 25153563197,2025-06-16T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szCAyElDK4,-700.0,usd,posted,Zelle payment to Nav 25152925472,2025-06-16T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szjNZuSPPc,-800.0,usd,posted,ORIG CO NAME:SBA LOAN ORIG ID:7300000104 DESC DATE:250613 CO ENTRY DESCR:PAYMENT SEC:CCD TRACE#:041036047856492 EED:250616 IND ID:0000 IND NAME:THE WINSLOW ACH TRANSACTION TRN: 1647856492TC,2025-06-14T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szZzoLb1aR,5375.65,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250613 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126801993 EED:250616 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1646801993TC,2025-06-14T00:00:00+00:00,2025-06-16T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szb0fxCggW,76.23,usd,posted,REMOTE ONLINE DEPOSIT # 1,2025-06-13T00:00:00+00:00,2025-06-13T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szqzkLjIM8,-16.0,usd,posted,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:250613 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000021565405 EED:250613 IND ID:931437807445 IND NAME:692507381243 E 14TH CA 550374703 TRN: 1641565405TC,2025-06-13T00:00:00+00:00,2025-06-13T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sznIoGZL9O,5002.44,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250612 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500129295858 EED:250613 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1639295858TC,2025-06-13T00:00:00+00:00,2025-06-13T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szBdAJ08Mp,-542.98,usd,posted,CHECK # 13164,2025-06-13T00:00:00+00:00,2025-06-13T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szCb5gqlpe,2512.55,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250611 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500120470061 EED:250612 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1620470061TC,2025-06-12T00:00:00+00:00,2025-06-12T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8sznZE85o2x,-137.34,usd,posted,ORIG CO NAME:MHW LTD ORIG ID:5330903620 DESC DATE:250609 CO ENTRY DESCR:ACH SEC:WEB TRACE#:242071753929081 EED:250611 IND ID:516-869-9170 IND NAME:MARK TAFOYA TRN: 1613929081TC,2025-06-11T00:00:00+00:00,2025-06-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szWkJnR2KB,-177.82,usd,posted,ORIG CO NAME:ADP PAY-BY-PAY ORIG ID:9555555505 DESC DATE:250611 CO ENTRY DESCR:PAY-BY-PAYSEC:CCD TRACE#:021000023929079 EED:250611 IND ID:937936119821GJO IND NAME:243 E 14TH CAFE INC TH 304287687 TRN: 1613929079TC,2025-06-11T00:00:00+00:00,2025-06-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szpHlqA2CD,3361.81,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250610 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500122840126 EED:250611 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1612840126TC,2025-06-11T00:00:00+00:00,2025-06-11T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szSaHZINhw,-390.1,usd,posted,CHECK # 13165,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szNhcNN4Bu,5573.02,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250609 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500126547230 EED:250610 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1606547230TC,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szDLGbH09H,-944.15,usd,posted,CHECK # 13163,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szn1AuQ483,-60.1,usd,posted,CHECK # 13166,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szbO0JjffA,-14314.27,usd,posted,ORIG CO NAME:ADP WAGE PAY ORIG ID:9333006057 DESC DATE:250610 CO ENTRY DESCR:WAGE PAY SEC:CCD TRACE#:021000022405619 EED:250610 IND ID:937936119820GJO IND NAME:243 E 14TH CAFE INC TH 323298036 TRN: 1612405619TC,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szVojhUoRQ,-6117.94,usd,posted,ORIG CO NAME:ADP Tax ORIG ID:1223006057 DESC DATE:250610 CO ENTRY DESCR:ADP Tax SEC:CCD TRACE#:021000024835706 EED:250610 IND ID:LUGJO 061122A01 IND NAME:243 E 14TH CAFE INC AC TRN: 1614835706TC,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szSRGudjEL,-2992.01,usd,posted,ORIG CO NAME:WOOLCO FOODS ORIG ID:2331201470 DESC DATE: CO ENTRY DESCR:BANK SWEEPSEC:WEB TRACE#:104000017691239 EED:250610 IND ID:FT383645698 IND NAME:WINSLOW PUB & RESTAURA TRN: 1607691239TC,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz1ZyfVN00,-3479.42,usd,posted,ORIG CO NAME:CON ED OF NY ORIG ID:2462467002 DESC DATE:250606 CO ENTRY DESCR:CECONY SEC:CCD TRACE#:021000027691237 EED:250610 IND ID:13883400007 IND NAME:243 E14 CAFE INC. TRN: 1607691237TC,2025-06-10T00:00:00+00:00,2025-06-10T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szBWDM0r4V,-866.13,usd,posted,ORIG CO NAME:EMPIRE MERCHANTS ORIG ID:8263863381 DESC DATE: CO ENTRY DESCR:J2547 RCURSEC:CCD TRACE#:111000027886647 EED:250609 IND ID:CZ10000FFFUAC IND NAME:243 E 14TH CAFE INC TRN*1*CZ10000FFFUAC\RMR*IK*EMPIRE M ERCHANTS NY\ TRN: 1607886647TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szwHyfQVIT,-973.0,usd,posted,ORIG CO NAME:ANHEUSER BUSCH N ORIG ID:9431510617 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303619267069 EED:250609 IND ID:N185606/06/25 IND NAME:THE WINSLOW 191666 TRN: 1609267069TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szeWx3hkZj,8048.34,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250608 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500125428299 EED:250609 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1605428299TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szdh8VPTRr,-6451.58,usd,posted,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:250606 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000027886643 EED:250609 IND ID:000000000722614 IND NAME:TAFOYA MARK R TRN: 1607886643TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szOuTOqniL,12721.88,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250608 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500125428297 EED:250609 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1605428297TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szgLhfGWQL,-700.0,usd,posted,Zelle payment to Nav 25072292587,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szHEmLWCMU,-2002.05,usd,posted,ORIG CO NAME:Baldor specialty ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:Baldor speSEC:CCD TRACE#:091000017886645 EED:250609 IND ID:ST-R0W3E0M2V8A9 IND NAME:BALDOR SPECIALTY FOODS TRN: 1607886645TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szFaKSGKp2,-3605.55,usd,posted,ORIG CO NAME:Manhattan Beer D ORIG ID:1139118000 DESC DATE: CO ENTRY DESCR:Manhattan SEC:CCD TRACE#:021000027886641 EED:250609 IND ID:FT383644906 IND NAME:243 E. 14th cafe incTh TRN: 1607886641TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szEl30iBMd,-1414.56,usd,posted,ORIG CO NAME:UNION BEER DISTR ORIG ID:9113310559 DESC DATE: CO ENTRY DESCR:INVOICES SEC:CCD TRACE#:021303619267071 EED:250609 IND ID:FMTHI06/06/25 IND NAME:THE WINSLOW 337720 TRN: 1609267071TC,2025-06-09T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8szNbEVCx4D,-165.0,usd,posted,Online Transfer to CHK ...8160 transaction#: 25063403391 06/09,2025-06-08T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szL2X0UsxY,-150.0,usd,posted,Zelle payment to Alex Miller 25063757323,2025-06-08T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szSykWERBE,-150.0,usd,posted,Zelle payment to Dave Drums Music 25063727353,2025-06-08T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkPGykbcOG8sz991YjqkA,-2601.45,usd,posted,ORIG CO NAME:SGWS of NYC ORIG ID:0008235758 DESC DATE:250606 CO ENTRY DESCR:3056254171SEC:WEB TRACE#:021000028363644 EED:250609 IND ID: IND NAME:Mark Tafoya 2640669018815 TRN: 1578363644TC,2025-06-07T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szRRozZ7Ct,6407.62,usd,posted,ORIG CO NAME:SHIFT4 ORIG ID:1731435739 DESC DATE:250606 CO ENTRY DESCR:PYMT PROC SEC:CCD TRACE#:011500127411652 EED:250609 IND ID:068880021774459 IND NAME:THE WINSLOW TRN: 1577411652TC,2025-06-07T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szPSubrqaa,-477.6,usd,posted,ORIG CO NAME:forumbrandsllc ORIG ID:2463341482 DESC DATE: CO ENTRY DESCR:LNJ PYMNT SEC:TEL TRACE#:111000028363642 EED:250609 IND ID:1013563007 IND NAME:The Winslow TRN: 1578363642TC,2025-06-07T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8szjhfcQKBC,-1747.0,usd,posted,ORIG CO NAME:MS Walker ORIG ID:1041941600 DESC DATE:250606 CO ENTRY DESCR:WEB PAY SEC:CCD TRACE#:011500128363640 EED:250609 IND ID:MSWalker IND NAME:243 E 14TH CAFE INC (617) 4401764 TRN: 1578363640TC,2025-06-07T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkNGykbcOG8sz107doJxH,-667.0,usd,posted,ORIG CO NAME:MHW LTD ORIG ID:5330903620 DESC DATE:250605 CO ENTRY DESCR:ACH SEC:WEB TRACE#:242071758363638 EED:250609 IND ID:516-869-9170 IND NAME:MARK TAFOYA TRN: 1578363638TC,2025-06-07T00:00:00+00:00,2025-06-09T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
fctxn_1SQAkOGykbcOG8szgr5Zr360,-600.0,usd,posted,Zelle payment to Mangan Accounting 25040584730,2025-06-06T00:00:00+00:00,2025-06-06T00:00:00+00:00,fctxnref_1SQAk7GykbcOG8szFAqUCPUN,fca_1SQAk5GykbcOG8szaVDwTviw,Chase,The Winslow,cash,2917,cash,checking,['transactions']
